"","Sport_ID","School_ID","Graduation_Year","Player","URL","player_imageurl","ID_Race","Position","Hometown","Height_Inches","Weight","Height_Numeric","High_School","CIP_Family","CIP_ID","CIPFamilyTitle","CIP_Code","CIPTitle","Stated_Major","Actual_Major","Aspiration","Departed_Program","Transfer","Quit","Injured","Dismissed","Jailed","Death","Last_Name","First_Name","City","State","Longitude","Latitude"
"375","FBALL","OKSTATE",NA,"Hoyt Lee Bird",NA,NA,NA,NA,NA,73,220,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","FBALL","OKSTATE",NA,"Zach Robinson",NA,NA,NA,NA,NA,73,155,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","FBALL","OKSTATE",NA,"Michael Knight",NA,NA,NA,NA,NA,73,175,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","FBALL","OKSTATE",NA,"Isiah Anderson",NA,NA,NA,NA,NA,73,175,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","FBALL","OKSTATE",NA,"Tommie Saunders",NA,NA,NA,NA,NA,73,195,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","FBALL","OKSTATE",NA,"Brandon Speth",NA,NA,NA,NA,NA,68,196,5.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","FBALL","OKSTATE",NA,"Cody Townsend",NA,NA,NA,NA,NA,73,295,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","FBALL","OKSTATE",NA,"Brian Jeffries",NA,NA,NA,NA,NA,71,220,5.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","FBALL","OKSTATE",NA,"Bryce Hermann",NA,NA,NA,NA,NA,69,166,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","FBALL","OKSTATE",NA,"Chase Wolfle",NA,NA,NA,NA,NA,74,180,6.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","FBALL","OKSTATE",NA,"Robert Benge",NA,NA,NA,NA,NA,69,190,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","FBALL","OKSTATE",NA,"Melvin Davis",NA,NA,NA,NA,NA,69,195,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","FBALL","OKSTATE",NA,"Chris Flowers",NA,NA,NA,NA,NA,73,275,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","FBALL","OKSTATE",NA,"Chris Offor",NA,NA,NA,NA,NA,71,210,5.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","FBALL","OKSTATE",NA,"J.T. Brocksmith",NA,NA,NA,NA,NA,73,245,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","FBALL","OKSTATE",NA,"Roger Brown",NA,NA,NA,NA,NA,78,310,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","FBALL","OKSTATE",NA,"Stephen Maeweather",NA,NA,NA,NA,NA,75,215,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","FBALL","OKSTATE",NA,"Luke Roberts",NA,NA,NA,NA,NA,70,175,5.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","FBALL","OKSTATE",NA,"Matt Aman",NA,NA,NA,NA,NA,70,190,5.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","FBALL","OKSTATE",NA,"Kenneth Williams",NA,NA,NA,NA,NA,76,220,6.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","FBALL","OKSTATE",NA,"Kirk Zachary",NA,NA,NA,NA,NA,70,210,5.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","FBALL","OKSTATE",NA,"Patrick Kollars",NA,NA,NA,NA,NA,73,200,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","FBALL","OKSTATE",NA,"Mike Grimes",NA,NA,NA,NA,NA,74,310,6.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","FBALL","OKSTATE",NA,"Marshal Tetsworth",NA,NA,NA,NA,NA,77,275,6.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","FBALL","OKSTATE",NA,"Mark Chestnut",NA,NA,NA,NA,NA,73,305,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","FBALL","OKSTATE",NA,"Jesse Venzor",NA,NA,NA,NA,NA,73,240,6.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","FBALL","OKSTATE",NA,"Terrill Jimoh",NA,NA,NA,NA,NA,71,284,5.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","FBALL","OKSTATE",NA,"John Wood",NA,NA,NA,NA,NA,77,205,6.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
